,scalerank,natscale,labelrank,featurecla,name,namepar,namealt,nameascii,adm0cap,capalt,capin,worldcity,megacity,sov0name,sov_a3,adm0name,adm0_a3,adm1name,iso_a2,note,latitude,longitude,pop_max,pop_min,pop_other,rank_max,rank_min,meganame,ls_name,min_zoom,ne_id,geometry
2684,7,20,7.0,Populated place,Sandnes,,,Sandnes,0,0,,0,0,Kingdom of Norway,NOR,Norway,NOR,Rogaland,NO,,58.845412,5.69003,46911,46911,0.0,7,7,,Sandnes,6.7,1159136329,POINT (5.6900297 58.845412)
2685,7,20,7.0,Admin-1 capital,Drammen,,,Drammen,0,0,,0,0,Kingdom of Norway,NOR,Norway,NOR,Buskerud,NO,,59.757243,10.190737,90722,80153,93186.0,8,8,,Drammen,6.1,1159136333,POINT (10.199231839963424 59.738481129257444)
2686,7,20,7.0,Admin-1 capital,Moss,,,Moss,0,0,,0,0,Kingdom of Norway,NOR,Norway,NOR,Ãstfold,NO,,59.436978,10.669157,36901,34492,35664.0,7,7,,Moss,6.7,1159136337,POINT (10.6691573 59.436978)
2687,7,20,7.0,Admin-1 capital,Steinkjer,,,Steinkjer,0,0,,0,0,Kingdom of Norway,NOR,Norway,NOR,Nord-Trøndelag,NO,,64.01706,11.500011,11274,11113,10813.0,6,6,,Steinkjer,6.1,1159136341,POINT (11.5000109 64.0170602)
2688,7,20,8.0,Admin-1 capital,Ventspils,,,Ventspils,0,0,,0,0,Latvia,LVA,Latvia,LVA,Ventspils,LV,,57.389868,21.560586,42884,42644,42172.0,7,7,,Ventspils,6.1,1159136347,POINT (21.5605855 57.3898678)
2689,7,20,8.0,Admin-1 capital,Klaipėda,,,Klaipeda,0,0,,0,0,Lithuania,LTU,Lithuania,LTU,Klaipedos,LT,,55.720409,21.119941,192307,190361,185444.0,9,9,,Klaipeda,6.1,1159136351,POINT (21.1199406 55.720409)
2690,7,20,7.0,Populated place,Zvolen,,,Zvolen,0,0,,0,0,Slovakia,SVK,Slovakia,SVK,Banskobystrický,SK,,48.583739,19.13324,44502,32051,31383.0,7,7,,Zvolen,6.7,1159136355,POINT (19.1332401 48.5837386)
2691,7,20,7.0,Admin-1 capital,Žilina,,,Zilina,0,0,,0,0,Slovakia,SVK,Slovakia,SVK,Žilinský,SK,,49.219824,18.749388,87625,85985,81121.0,8,8,,Zilina,6.7,1159136359,POINT (18.7493876 49.2198238)
2692,7,20,7.0,Admin-1 capital,Košice,,,Kosice,0,0,,0,0,Slovakia,SVK,Slovakia,SVK,Košický,SK,,48.730448,21.25001,236563,184070,181811.0,10,9,,Kosice,6.1,1159136365,POINT (21.2500101 48.730448)
2693,7,20,7.0,Admin-1 capital,Prešov,,,Presov,0,0,,0,0,Slovakia,SVK,Slovakia,SVK,Prešov,SK,,48.999734,21.239365,94718,76019,74540.0,8,8,,Presov,6.7,1159136371,POINT (21.2393648 48.9997339)
2694,7,20,8.0,Admin-1 capital,Kaunas,,,Kaunas,0,0,,0,0,Lithuania,LTU,Lithuania,LTU,Kauno,LT,,54.950404,23.880031,374643,353046,0.0,10,10,,Kaunas,6.1,1159136375,POINT (23.8800305 54.9504043)
2695,7,20,8.0,Populated place,Jelgava,,,Jelgava,0,0,,0,0,Latvia,LVA,Latvia,LVA,Jelgava,LV,,56.652704,23.712806,67207,61791,66130.0,8,8,,Jelgava,6.7,1159136381,POINT (23.7128055 56.6527035)
2696,7,20,5.0,Populated place,Al Kharj,,,Al Kharj,0,0,,0,0,Saudi Arabia,SAU,Saudi Arabia,SAU,Ar Riyad,SA,,24.155566,47.312037,298428,298428,298428.0,10,10,,Al Kharj,6.1,1159136385,POINT (47.3120369 24.1555656)
2697,7,20,5.0,Admin-1 capital,Dammam,,Ad-Dammam,Ad Damman,0,0,,0,1,Saudi Arabia,SAU,Saudi Arabia,SAU,Ash Sharqiyah,SA,,26.430138,50.097725,2054710,768602,943243.0,12,11,Ad-Dammam,Ad Damman,6.7,1159136389,POINT (50.0977245 26.4301376)
2698,7,20,5.0,Populated place,Hafar al Batin,,,Hafar al Batin,0,0,,0,0,Saudi Arabia,SAU,Saudi Arabia,SAU,Ash Sharqiyah,SA,,28.433651,45.960078,249194,249194,249194.0,10,10,,Hafar al Batin,6.1,1159136393,POINT (45.9600781 28.4336507)
2699,7,20,5.0,Populated place,Al Jubayl,,,Al Jubayl,0,0,,0,0,Saudi Arabia,SAU,Saudi Arabia,SAU,Ash Sharqiyah,SA,,27.004642,49.646003,237274,233200,233200.0,10,10,,Al Jubayl,6.1,1159136395,POINT (49.646003 27.0046424)
2700,7,20,2.0,Populated place,Gwadar,,,Gwadar,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,Baluchistan,PK,,25.138968,62.328588,51901,23364,0.0,8,7,,Gwadar,6.7,1159136401,POINT (62.328588 25.1389681)
2701,7,20,2.0,Populated place,Zhob,,,Zhob,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,Baluchistan,PK,,31.348977,69.438593,88356,50537,88356.0,8,8,,Zhob,6.7,1159136405,POINT (69.4385933 31.3489767)
2702,7,20,2.0,Admin-1 capital,Gilgit,,,Gilgit,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,Northern Areas,PK,,35.917096,74.300002,216760,31633,31155.0,10,7,,Gilgit,6.1,1159136409,POINT (74.300002 35.9170958)
2703,7,20,2.0,Populated place,Kasur,,,Kasur,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,Punjab,PK,,31.125373,74.455031,290643,290643,2675099.0,10,10,,Kasur,6.7,1159136417,POINT (74.4550313 31.1253727)
2704,7,20,2.0,Populated place,Kundian,,,Kundian,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,Punjab,PK,,32.452191,71.471803,35406,35406,739843.0,7,7,,Kundian,6.1,1159136421,POINT (71.4718025 32.452191)
2705,7,20,2.0,Populated place,Okara,,,Okara,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,Punjab,PK,,30.810405,73.450028,223648,223648,2610519.0,10,10,,Okara,6.7,1159136423,POINT (73.450028 30.8104049)
2706,7,20,2.0,Populated place,Jhang,,,Jhang,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,Punjab,PK,,31.280376,72.32498,341210,341210,2222232.0,10,10,,Jhang,6.1,1159136427,POINT (72.3249804 31.2803762)
2707,7,20,2.0,Populated place,Sargodha,,,Sargodha,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,Punjab,PK,,32.085366,72.674985,542603,542603,2835975.0,11,11,,Sargodha,6.7,1159136431,POINT (72.6749849 32.0853658)
2708,7,20,2.0,Populated place,Dera Ghazi Khan,,,Dera Ghazi Khan,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,Punjab,PK,,30.060399,70.635058,236093,236093,1658495.0,10,10,,Dera Ghazi Khan,6.7,1159136437,POINT (70.6350577 30.060399)
2709,7,20,2.0,Populated place,Sadiqabad,,,Sadiqabad,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,Punjab,PK,,28.300636,70.130231,189876,189876,877084.0,9,9,,Sadiqabad,6.1,1159136441,POINT (70.1302307 28.3006356)
2710,7,20,2.0,Populated place,Nawabshah,,,Nawabshah,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,Sind,PK,,26.245438,68.4,229504,229504,1756879.0,10,10,,Nawabshah,6.1,1159136445,POINT (68.4000004 26.245438)
2711,7,20,8.0,Populated place,Balykchy,,,Balykchy,0,0,,0,0,Kyrgyzstan,KGZ,Kyrgyzstan,KGZ,Ysyk-Köl,KG,,42.456025,76.185365,40527,40000,40527.0,7,7,,Balykchy,6.1,1159136449,POINT (76.1853649 42.4560248)
2712,7,20,8.0,Populated place,At Bashy,,,At Bashy,0,0,,0,0,Kyrgyzstan,KGZ,Kyrgyzstan,KGZ,Naryn,KG,,41.172486,75.79681,15601,15226,15463.0,6,6,,At Bashy,6.1,1159136455,POINT (75.7968099 41.1724856)
2713,7,20,8.0,Admin-1 capital,Jalal Abad,,,Jalal Abad,0,0,,0,0,Kyrgyzstan,KGZ,Kyrgyzstan,KGZ,Jalal-Abad,KG,,40.942887,73.00251,248899,75700,177629.0,10,8,,Jalal Abad,6.7,1159136459,POINT (73.0025101 40.9428872)
2714,7,20,8.0,Populated place,Toktogul,,,Toktogul,0,0,,0,0,Kyrgyzstan,KGZ,Kyrgyzstan,KGZ,Jalal-Abad,KG,,41.882571,72.937191,26115,19336,25648.0,7,6,,Toktogul,6.1,1159136463,POINT (72.9371911 41.8825714)
2715,7,20,8.0,Populated place,Tash Komur,,,Tash Komur,0,0,,0,0,Kyrgyzstan,KGZ,Kyrgyzstan,KGZ,Jalal-Abad,KG,,41.341855,72.231446,23594,16355,0.0,7,6,,Tash Komur,6.7,1159136467,POINT (72.2314461 41.3418551)
2716,7,20,8.0,Admin-1 capital,Talas,,,Talas,0,0,,0,0,Kyrgyzstan,KGZ,Kyrgyzstan,KGZ,Talas,KG,,42.518372,72.242918,35172,22120,21193.0,7,7,,Talas,6.7,1159136473,POINT (72.2429183 42.5183724)
2717,7,20,8.0,Admin-1 capital,Osh,,,Osh,0,0,,0,0,Kyrgyzstan,KGZ,Kyrgyzstan,KGZ,Osh,KG,,40.540405,72.790017,391277,200000,375430.0,10,9,,Osh,6.1,1159136477,POINT (72.7900166 40.5404053)
2718,7,20,2.0,Populated place,Bannu,,,Bannu,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,N.W.F.P.,PK,,32.98898,70.598574,622419,550000,609196.0,11,11,,Bannu,6.1,1159136481,POINT (70.5985742 32.9889799)
2719,7,20,2.0,Populated place,Dera Ismail Khan,,,Dera Ismail Khan,0,0,,0,0,Pakistan,PAK,Pakistan,PAK,N.W.F.P.,PK,,31.828999,70.898556,101616,31737,332422.0,9,7,,Dera Ismail Khan,6.7,1159136485,POINT (70.8985559 31.828999)
2720,7,20,6.0,Admin-1 capital,Nepalganj,,,Nepalganj,0,0,,0,0,Nepal,NPL,Nepal,NPL,Banke,NP,,28.050341,81.616661,64400,64400,1277191.0,8,8,,Nepalganj,6.1,1159136491,POINT (81.6166613 28.0503408)
2721,7,20,6.0,Populated place,Birganj,,,Birganj,0,0,,0,0,Nepal,NPL,Nepal,NPL,Narayani,NP,,27.000405,84.866592,133238,133238,10995361.0,9,9,,Birganj,6.7,1159136495,POINT (84.8665922 27.0004049)
2722,7,20,6.0,Admin-1 capital,Biratnagar,,,Biratnagar,0,0,,0,0,Nepal,NPL,Nepal,NPL,Bhojpur,NP,,26.483744,87.283344,182324,182324,8464390.0,9,9,,Biratnagar,6.7,1159136499,POINT (87.2833439 26.4837439)
2723,7,20,6.0,Populated place,Teluk Intan,,,Teluk Intan,0,0,,0,0,Malaysia,MYS,Malaysia,MYS,Perak,MY,,4.01186,101.031445,101659,63353,102001.0,9,8,,Teluk Intan,6.7,1159136507,POINT (101.0314453 4.0118598)
2724,7,20,6.0,Populated place,Butterworth,,,Butterworth,0,0,,0,0,Malaysia,MYS,Malaysia,MYS,Pulau Pinang,MY,,5.417071,100.400011,821652,107591,817657.0,11,9,,Butterworth,6.7,1159136511,POINT (100.4000109 5.4170711)
2725,7,20,6.0,Populated place,Sungai Petani,,,Sungai Petani,0,0,,0,0,Malaysia,MYS,Malaysia,MYS,Kedah,MY,,5.649718,100.479334,358499,228843,313679.0,10,10,,Sungai Petani,6.7,1159136515,POINT (100.4793343 5.6497184)
2726,7,20,6.0,Admin-1 capital,Alor Setar,,,Alor Setar,0,0,,0,0,Malaysia,MYS,Malaysia,MYS,Kedah,MY,,6.113308,100.372933,336475,217368,424164.0,10,10,,Alor Setar,6.7,1159136519,POINT (100.3729325 6.1133077)
2727,7,20,6.0,Populated place,Muar,,,Muar,0,0,,0,0,Malaysia,MYS,Malaysia,MYS,Johor,MY,,2.033738,102.566597,191346,127897,201835.0,9,9,,Muar,6.7,1159136525,POINT (102.566597 2.0337376)
2728,7,20,6.0,Populated place,Batu Pahat,,,Batu Pahat,0,0,,0,0,Malaysia,MYS,Malaysia,MYS,Johor,MY,,1.850364,102.933345,199619,156236,199787.0,9,9,,Batu Pahat,6.7,1159136529,POINT (102.9333447 1.8503638)
2729,7,20,6.0,Populated place,Keluang,,,Keluang,0,0,,0,0,Malaysia,MYS,Malaysia,MYS,Johor,MY,,2.038311,103.317869,169828,156700,156864.0,9,9,,Keluang,6.7,1159136533,POINT (103.317869 2.038311)
2730,7,20,6.0,Admin-1 capital,Seremban,,,Seremban,0,0,,0,0,Malaysia,MYS,Malaysia,MYS,Negeri Sembilan,MY,,2.710492,101.94002,372917,300731,322700.0,10,10,,Seremban,6.7,1159136537,POINT (101.9400203 2.7104922)
2731,7,20,6.0,Populated place,Raub,,,Raub,0,0,,0,0,Malaysia,MYS,Malaysia,MYS,Pahang,MY,,3.7927,101.8423,40024,33521,33686.0,7,7,,Raub,6.7,1159136543,POINT (101.8423002 3.7927)
2732,7,20,6.0,Populated place,Chukai,,,Chukai,0,0,,0,0,Malaysia,MYS,Malaysia,MYS,Trengganu,MY,,4.233242,103.447887,82425,44646,0.0,8,7,,Chukai,6.7,1159136547,POINT (103.4478869 4.2332416)
2733,7,20,6.0,Admin-1 capital,Kuala Terengganu,,,Kuala Terengganu,0,0,,0,0,Malaysia,MYS,Malaysia,MYS,Trengganu,MY,,5.33041,103.12,350210,285065,0.0,10,10,,Kuala Terengganu,6.7,1159136553,POINT (103.12 5.3304098)
2734,7,20,6.0,Populated place,Lahad Datu,,,Lahad Datu,0,0,,0,0,Malaysia,MYS,Malaysia,MYS,Sabah,MY,,5.046396,118.33597,105622,60310,60310.0,9,8,,Lahad Datu,6.7,1159136557,POINT (118.3359704 5.0463961)
2735,7,20,6.0,Populated place,Bintulu,,,Bintulu,0,0,,0,0,Malaysia,MYS,Malaysia,MYS,Sarawak,MY,,3.166408,113.035984,151617,83670,83841.0,9,8,,Bintulu,6.1,1159136563,POINT (113.0359838 3.1664075)
2736,7,20,6.0,Populated place,Miri,,,Miri,0,0,,0,0,Malaysia,MYS,Malaysia,MYS,Sarawak,MY,,4.399924,113.984505,228212,211703,211703.0,10,10,,Miri,6.7,1159136567,POINT (113.9845048 4.3999239)
2737,7,20,3.0,Populated place,Colesberg,,,Colesberg,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Northern Cape,ZA,,-30.719535,25.100008,12423,2559,2559.0,6,4,,Colesberg,6.7,1159136571,POINT (25.1000077 -30.7195345)
2738,7,20,3.0,Populated place,Poffader,,,Poffader,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Northern Cape,ZA,,-29.132913,19.383354,4220,4220,0.0,4,4,,Poffader,6.7,1159136575,POINT (19.383354 -29.132913)
2739,7,20,3.0,Populated place,Carnarvon,,,Carnarvon,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Northern Cape,ZA,,-30.949598,22.133315,5785,5785,0.0,5,5,,Carnarvon,6.7,1159136581,POINT (22.1333154 -30.949598)
2740,7,20,3.0,Populated place,Prieska,,,Prieska,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Northern Cape,ZA,,-29.659548,22.730023,11236,4045,4045.0,6,4,,Prieska,6.7,1159136585,POINT (22.7300232 -29.6595475)
2741,7,20,3.0,Populated place,Kuruman,,,Kuruman,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Northern Cape,ZA,,-27.449553,23.420007,10006,9093,0.0,6,5,,Kuruman,6.7,1159136589,POINT (23.4200069 -27.4495532)
2742,7,20,3.0,Populated place,Knysna,,,Knysna,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Western Cape,ZA,,-34.032924,23.033312,63106,4668,4521.0,8,4,,Knysna,6.7,1159136593,POINT (23.0333121 -34.032924)
2743,7,20,3.0,Populated place,Swellendam,,,Swellendam,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Western Cape,ZA,,-34.019592,20.430009,13674,4234,4234.0,6,4,,Swellendam,6.7,1159136599,POINT (20.4300085 -34.0195915)
2744,7,20,3.0,Populated place,Hermanus,,,Hermanus,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Western Cape,ZA,,-34.409594,19.229927,25153,7396,0.0,7,5,,Hermanus,6.7,1159136603,POINT (19.2299267 -34.4095935)
2745,7,20,3.0,Populated place,Paarl,,,Paarl,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Western Cape,ZA,,-33.699559,18.960021,187865,131718,142325.0,9,9,,Paarl,6.7,1159136607,POINT (18.9600207 -33.6995593)
2746,7,20,3.0,Populated place,Bredasdorp,,,Bredasdorp,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Western Cape,ZA,,-34.529535,20.029981,14936,1970,0.0,6,3,,Bredasdorp,6.7,1159136611,POINT (20.0299812 -34.5295345)
2747,7,20,3.0,Populated place,Beaufort West,,,Beaufort West,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Western Cape,ZA,,-32.349616,22.569981,44737,11404,11257.0,7,6,,Beaufort West,6.7,1159136617,POINT (22.5699812 -32.3496159)
2748,7,20,6.0,Populated place,Moatize,,,Moatize,0,0,,0,0,Mozambique,MOZ,Mozambique,MOZ,Tete,MZ,,-16.099548,33.95001,42000,39073,0.0,7,7,,Moatize,6.7,1159136621,POINT (33.9500101 -16.0995483)
2749,7,20,6.0,Populated place,Luangwa,,,Luangwa,0,0,,0,0,Mozambique,MOZ,Mozambique,MOZ,Tete,MZ,,-15.619578,30.41002,3065,3065,0.0,4,4,,Luangwa,6.7,1159136625,POINT (30.4100195 -15.6195776)
2750,7,20,6.0,Populated place,Manica,,,Manica,0,0,,0,0,Mozambique,MOZ,Mozambique,MOZ,Manica,MZ,,-18.969606,32.879998,4000,3427,0.0,4,4,,Manica,6.7,1159136629,POINT (32.8799979 -18.9696057)
2751,7,20,6.0,Populated place,Espungabera,,,Espungabera,0,0,,0,0,Mozambique,MOZ,Mozambique,MOZ,Manica,MZ,,-20.450136,32.770031,393,393,393.0,2,2,,Espungabera,6.7,1159136635,POINT (32.7700305 -20.4501355)
2752,7,20,5.0,Populated place,Witu,,,Witu,0,0,,0,0,Kenya,KEN,Kenya,KEN,Coast,KE,,-2.379611,40.430028,5380,2510,0.0,5,4,,Witu,6.7,1159136639,POINT (40.430028 -2.3796106)
2753,7,20,5.0,Populated place,Tsavo,,,Tsavo,0,0,,0,0,Kenya,KEN,Kenya,KEN,Coast,KE,,-2.982778,38.466634,414,414,0.0,2,2,,Tsavo,6.7,1159136641,POINT (38.4666337 -2.9827779)
2754,7,20,5.0,Populated place,Voi,,,Voi,0,0,,0,0,Kenya,KEN,Kenya,KEN,Coast,KE,,-3.369576,38.569987,36487,19624,0.0,7,6,,Voi,6.7,1159136643,POINT (38.5699865 -3.369576)
2755,7,20,5.0,Populated place,Kilifi,,,Kilifi,0,0,,0,0,Kenya,KEN,Kenya,KEN,Coast,KE,,-3.609613,39.850012,80339,46118,101194.0,8,7,,Kilifi,6.7,1159136645,POINT (39.8500118 -3.609613)
2756,7,20,8.0,Admin-1 capital,Karonga,,,Karonga,0,0,,0,0,Malawi,MWI,Malawi,MWI,Chitipa,MW,,-9.932896,33.933319,34207,32444,32773.0,7,7,,Karonga,6.7,1159136647,POINT (33.9333186 -9.9328963)
2757,7,20,5.0,Populated place,Thika,,,Thika,0,0,,0,0,Kenya,KEN,Kenya,KEN,Central,KE,,-1.039589,37.090025,99322,87821,116915.0,8,8,,Thika,6.7,1159136651,POINT (37.0900252 -1.039589)
2758,7,20,5.0,Populated place,Kendu Bay,,,Kendu Bay,0,0,,0,0,Kenya,KEN,Kenya,KEN,Nyanza,KE,,-0.359579,34.639994,91248,91248,183346.0,8,8,,Kendu Bay,6.7,1159136653,POINT (34.6399939 -0.3595788)
2759,7,20,5.0,Populated place,Karungu,,,Karungu,0,0,,0,0,Kenya,KEN,Kenya,KEN,Nyanza,KE,,-0.849626,34.149998,2376,2376,0.0,4,4,,Karungu,6.7,1159136655,POINT (34.1499979 -0.8496264)
2760,7,20,5.0,Populated place,Kisii,,,Kisii,0,0,,0,0,Kenya,KEN,Kenya,KEN,Nyanza,KE,,-0.669586,34.759987,28547,28547,1405909.0,7,7,,Kisii,6.7,1159136659,POINT (34.7599865 -0.6695858)
2761,7,20,6.0,Populated place,Montepuez,,,Montepuez,0,0,,0,0,Mozambique,MOZ,Mozambique,MOZ,Cabo Delgado,MZ,,-13.119575,39.000038,72279,25803,25803.0,8,7,,Montepuez,6.7,1159136663,POINT (39.0000378 -13.1195752)
2762,7,20,6.0,Populated place,Mocimboa,,,Mocimboa,0,0,,0,0,Mozambique,MOZ,Mozambique,MOZ,Cabo Delgado,MZ,,-11.319582,40.349981,27909,27909,0.0,7,7,,Mocimboa,6.1,1159136669,POINT (40.3499812 -11.3195817)
2763,7,20,6.0,Populated place,Marrupa,,,Marrupa,0,0,,0,0,Mozambique,MOZ,Mozambique,MOZ,Nassa,MZ,,-13.198382,37.499458,8762,8762,8762.0,5,5,,Marrupa,6.7,1159136673,POINT (37.4994576 -13.1983817)
2764,7,20,6.0,Populated place,Cuamba,,,Cuamba,0,0,,0,0,Mozambique,MOZ,Mozambique,MOZ,Nassa,MZ,,-14.789602,36.539981,73268,63141,63141.0,8,8,,Cuamba,6.7,1159136677,POINT (36.5399812 -14.7896024)
2765,7,20,6.0,Populated place,Ligonha,,,Ligonha,0,0,,0,0,Mozambique,MOZ,Mozambique,MOZ,Nampula,MZ,,-15.175677,37.740011,3500,3121,0.0,4,4,,Ligonha,6.7,1159136681,POINT (37.7400114 -15.1756771)
2766,7,20,3.0,Populated place,Brits,,,Brits,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,North West,ZA,,-25.629613,27.779999,122497,39947,39947.0,9,7,,Brits,6.7,1159136687,POINT (27.7799991 -25.6296126)
2767,7,20,3.0,Populated place,Bloemhof,,,Bloemhof,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,North West,ZA,,-27.649593,25.590004,17122,4203,0.0,6,4,,Bloemhof,6.7,1159136691,POINT (25.5900036 -27.6495927)
2768,7,20,3.0,Populated place,Potchefstroom,,,Potchefstroom,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,North West,ZA,,-26.699573,27.099989,123669,83814,83814.0,9,8,,Potchefstroom,6.7,1159136695,POINT (27.099989 -26.6995731)
2769,7,20,3.0,Populated place,Brandfort,,,Brandfort,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Orange Free State,ZA,,-28.699554,26.470002,12091,289,0.0,6,2,,Brandfort,6.7,1159136699,POINT (26.4700016 -28.6995544)
2770,7,20,3.0,Populated place,Bethlehem,,,Bethlehem,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Orange Free State,ZA,,-28.219584,28.299967,83654,49092,49092.0,8,7,,Bethlehem,6.7,1159136705,POINT (28.2999674 -28.2195837)
2771,7,20,6.0,Populated place,Macia,,,Macia,0,0,,0,0,Mozambique,MOZ,Mozambique,MOZ,Gaza,MZ,,-25.019521,33.090011,23156,3034,0.0,7,4,,Macia,6.7,1159136709,POINT (33.0900109 -25.0195207)
2772,7,20,6.0,Populated place,Massangena,,,Massangena,0,0,,0,0,Mozambique,MOZ,Mozambique,MOZ,Gaza,MZ,,-21.537304,32.956376,650,619,0.0,2,2,,Massangena,6.7,1159136713,POINT (32.9563757 -21.5373043)
2773,7,20,6.0,Populated place,Mapai,,,Mapai,0,0,,0,0,Mozambique,MOZ,Mozambique,MOZ,Gaza,MZ,,-22.842651,31.963051,201,201,0.0,2,2,,Mapai,6.7,1159136717,POINT (31.9630513 -22.8426509)
2774,7,20,3.0,Populated place,Springs,,,Springs,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Gauteng,ZA,,-26.269574,28.430037,236083,186394,247346.0,10,9,,Springs,6.7,1159136723,POINT (28.430037 -26.2695735)
2775,7,20,3.0,Populated place,Volksrust,,,Volksrust,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Mpumalanga,ZA,,-27.359585,29.89,43378,7411,7411.0,7,5,,Volksrust,6.7,1159136727,POINT (29.8899996 -27.3595845)
2776,7,20,3.0,Admin-1 capital,Mbombela,Nelspruit,,Mbombela,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Mpumalanga,ZA,,-25.469622,30.980011,348138,21540,348138.0,10,7,,Nelspruit,6.7,1159136731,POINT (30.9800105 -25.4696224)
2777,7,20,3.0,Populated place,Komatipoort,,,Komatipoort,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Mpumalanga,ZA,,-25.409574,31.940004,20508,159,0.0,7,1,,Komatipoort,6.7,1159136735,POINT (31.9400036 -25.4095744)
2778,7,20,3.0,Populated place,Middelburg,,,Middelburg,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Mpumalanga,ZA,,-25.759631,29.470025,154706,93790,3764.0,9,8,,Middelburg2,6.7,1159136741,POINT (29.4700252 -25.7596305)
2779,7,20,3.0,Populated place,Bethal,,,Bethal,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Mpumalanga,ZA,,-26.469613,29.450026,101919,90450,90450.0,9,8,,Bethal,6.7,1159136745,POINT (29.4500264 -26.469613)
2780,7,20,3.0,Populated place,Standerton,,,Standerton,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Mpumalanga,ZA,,-26.939507,29.240013,74021,18093,18093.0,8,6,,Standerton,6.7,1159136749,POINT (29.2400134 -26.9395068)
2781,7,20,3.0,Populated place,Lebowakgomo,,,Lebowakgomo,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Limpopo,ZA,,-24.199622,29.499998,33308,397,0.0,7,2,,Lebowakgomo,6.7,1159136753,POINT (29.4999975 -24.1996224)
2782,7,20,3.0,Populated place,Tzaneen,,,Tzaneen,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,Limpopo,ZA,,-23.819542,30.169983,67245,16954,0.0,8,6,,Tzaneen,6.7,1159136761,POINT (30.1699825 -23.8195422)
2783,7,20,3.0,Populated place,Ulundi,,,Ulundi,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,KwaZulu-Natal,ZA,,-28.329603,31.41001,20753,5581,0.0,7,5,,Ulundi,6.7,1159136765,POINT (31.4100101 -28.3296028)
2784,7,20,3.0,Populated place,Ladysmith,,,Ladysmith,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,KwaZulu-Natal,ZA,,-28.549486,29.780032,47375,47375,47040.0,7,7,,Ladysmith,6.7,1159136769,POINT (29.7800321 -28.5494861)
2785,7,20,3.0,Populated place,Port Shepstone,,,Port Shepstone,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,KwaZulu-Natal,ZA,,-30.719535,30.459991,52793,21858,21706.0,8,7,,Port Shepstone,6.7,1159136773,POINT (30.4599906 -30.7195345)
2786,7,20,3.0,Populated place,Ubomba,,,Ubomba,0,0,,0,0,South Africa,ZAF,South Africa,ZAF,KwaZulu-Natal,ZA,,-27.566084,32.083302,564,564,0.0,2,2,,Ubomba,6.7,1159136779,POINT (32.0833024 -27.5660836)
2787,7,20,6.0,Populated place,Sambava,,,Sambava,0,0,,0,0,Madagascar,MDG,Madagascar,MDG,Antsiranana,MG,,-14.266172,50.166591,43465,31522,43465.0,7,7,,Sambava,6.7,1159136783,POINT (50.1665913 -14.2661719)
2788,7,20,6.0,Populated place,Ambanja,,,Ambanja,0,0,,0,0,Madagascar,MDG,Madagascar,MDG,Antsiranana,MG,,-13.6829,48.450004,30621,21842,0.0,7,7,,Ambanja,6.7,1159136787,POINT (48.4500036 -13.6829)
2789,7,20,6.0,Populated place,Ihosy,,,Ihosy,0,0,,0,0,Madagascar,MDG,Madagascar,MDG,Fianarantsoa,MG,,-22.399629,46.116658,16990,10814,0.0,6,6,,Ihosy,6.7,1159136791,POINT (46.1166577 -22.3996289)
